customer_id,conversion_probability,lead_score_band
475,0.027747657054384516,Low
476,0.02226757957867418,Low
477,0.032119918524152774,Low
478,0.02422097045533561,Low
479,0.04989219649571268,Low
480,0.02970511919550238,Low
481,0.029726820485156957,Low
482,0.030958467425855358,Low
483,0.04615377858000201,Low
484,0.030208499838220413,Low
485,0.029386755987723227,Low
486,0.03632208451038617,Low
487,0.03231835648034218,Low
488,0.033083341791572296,Low
489,0.02606892665239107,Low
490,0.036939848332894355,Low
491,0.03343530545579998,Low
492,0.02286933871174945,Low
493,0.028245727171585945,Low
494,0.021854290479693467,Low
495,0.0321595793205429,Low
496,0.024407386622285317,Low
497,0.03331391968675973,Low
498,0.025677675599616707,Low
499,0.034273663753578584,Low
500,0.030998262175245723,Low
501,0.029974013533205106,Low
502,0.03304700346784708,Low
503,0.033210011647497886,Low
504,0.0221637548756563,Low
505,0.0240496199864712,Low
506,0.03764052213827298,Low
507,0.0365687151282748,Low
508,0.033885770333213674,Low
509,0.035118368642803766,Low
510,0.023511210644933712,Low
511,0.03190895940700345,Low
512,0.03371601317815271,Low
513,0.03476229296423084,Low
514,0.029366105806642895,Low
515,0.03545812835059914,Low
516,0.027111204633144977,Low
517,0.029287108678640796,Low
518,0.03058716452335982,Low
519,0.025442539089840094,Low
520,0.04089486598231047,Low
521,0.0244029333624152,Low
522,0.02834787334485339,Low
523,0.0327886744900965,Low
524,0.03406077964565262,Low
525,0.03656749165926253,Low
526,0.03382649936186855,Low
527,0.03451925816267227,Low
528,0.03012920647269763,Low
529,0.03318655114629601,Low
530,0.035222095956710435,Low
531,0.03457687230689366,Low
532,0.024271717585740465,Low
533,0.03421870230236696,Low
534,0.026729892720942918,Low
535,0.035199691242880624,Low
536,0.024816982130503838,Low
537,0.03838506938244768,Low
538,0.02613352036986977,Low
539,0.034166153538812104,Low
540,0.03742843476892292,Low
541,0.03211179628483119,Low
542,0.023917619325003144,Low
543,0.02818388749216538,Low
544,0.03651842994868333,Low
545,0.03705650949327687,Low
546,0.03364005915836008,Low
547,0.03735220459682878,Low
548,0.031084374278110134,Low
549,0.040418842781802,Low
550,0.02472835773525679,Low
551,0.04016642824126373,Low
552,0.02200838765397272,Low
553,0.03701920709479946,Low
554,0.048058235648116496,Low
555,0.02456287621831791,Low
556,0.03562607252749594,Low
557,0.02822486246140885,Low
558,0.03546731094784002,Low
559,0.026439980421531048,Low
560,0.02553772077472306,Low
561,0.03139519604554292,Low
562,0.025422731079047713,Low
563,0.030355541119071572,Low
564,0.0304582332341661,Low
565,0.03423065184271206,Low
566,0.03847087941887471,Low
567,0.02454688500607311,Low
568,0.03663817433158625,Low
569,0.03678126097093219,Low
570,0.026309335168769155,Low
571,0.03367783606209437,Low
572,0.032557547236798774,Low
573,0.02067434615651739,Low
574,0.03072351431796684,Low
575,0.03395681463579285,Low
576,0.03330218412258319,Low
577,0.02829865935698701,Low
578,0.02344682716822115,Low
579,0.03502097397325893,Low
580,0.030805942222154974,Low
581,0.02908055892574581,Low
582,0.029063097647944406,Low
583,0.03109387608494961,Low
584,0.03494759791362513,Low
585,0.03109387608494961,Low
586,0.03988431332806617,Low
587,0.026852971193939448,Low
588,0.029923607652752638,Low
589,0.02456287621831791,Low
590,0.022225072733395107,Low
591,0.03078718765764333,Low
592,0.03127623141464112,Low
593,0.038067942513076755,Low
594,0.03293057712267699,Low
595,0.03502097397325893,Low
596,0.029824453307044363,Low
597,0.03241120223686547,Low
598,0.03387956494359562,Low
599,0.02709220039506634,Low
600,0.03186510212219093,Low
601,0.040233497912250414,Low
602,0.027551804348002265,Low
603,0.02894757418972032,Low
604,0.024528859934286766,Low
605,0.04005505691988975,Low
606,0.04159695224440285,Low
607,0.0320131819236937,Low
608,0.023866796689243363,Low
609,0.01777784976563776,Low
610,0.033068524474093954,Low
611,0.03165106438388163,Low
612,0.03682142797649184,Low
613,0.03448681355768935,Low
614,0.03239515598206646,Low
615,0.03716255466059757,Low
616,0.03542636853159353,Low
617,0.021380551286505334,Low
618,0.03058716452335982,Low
619,0.031567749798807485,Low
620,0.029373438154987025,Low
621,0.03412111719099531,Low
622,0.030274263522964667,Low
623,0.031002275374581865,Low
624,0.023670812419328145,Low
625,0.0337419459431402,Low
626,0.027796144443675168,Low
627,0.033971344531304584,Low
628,0.035267487781957825,Low
629,0.030138875151881718,Low
630,0.03302272348372951,Low
631,0.03473159714755108,Low
632,0.04140643814364461,Low
633,0.03362611339527956,Low
634,0.03935728620833231,Low
635,0.025350917312157002,Low
636,0.03515991991141137,Low
637,0.03529807666251783,Low
638,0.039525140282252534,Low
639,0.025922283408205925,Low
640,0.026440496973718697,Low
641,0.026716097041978814,Low
642,0.031105447732421777,Low
643,0.028233861372174048,Low
644,0.035180812126535066,Low
645,0.03576973934266631,Low
646,0.033739227100519804,Low
647,0.03293298516321779,Low
648,0.03079790215482022,Low
649,0.02263581234653291,Low
650,0.03051326907574231,Low
651,0.03339513839971853,Low
652,0.03468992869956829,Low
653,0.02391472027104875,Low
654,0.027102054420639766,Low
655,0.022508758384796178,Low
656,0.03019250105619437,Low
657,0.027498061857600238,Low
658,0.027933211269573134,Low
659,0.023052592783293763,Low
660,0.03692129472565667,Low
661,0.03181709088725934,Low
662,0.03884543711105179,Low
663,0.032682806475391145,Low
664,0.03442385461369205,Low
665,0.024534201372728274,Low
666,0.02986230035237725,Low
667,0.03071352845975753,Low
668,0.03943433287649407,Low
669,0.02690438182092605,Low
670,0.03423978665257807,Low
671,0.02928408391171532,Low
672,0.025514559080293868,Low
673,0.03390814040739704,Low
674,0.035543613401247995,Low
675,0.029882394905827957,Low
676,0.03494400218841392,Low
677,0.0296124871050135,Low
678,0.034503147217496144,Low
679,0.03368759398019574,Low
680,0.02188332693904801,Low
681,0.026618988759738192,Low
682,0.025087549774087774,Low
683,0.035803717580091654,Low
684,0.024675204886940024,Low
685,0.029551522979835754,Low
686,0.025904952999218318,Low
687,0.025899134124500633,Low
688,0.03564045126213889,Low
689,0.023393303302863915,Low
690,0.0337142590653873,Low
691,0.03021841182662348,Low
692,0.03714907275259067,Low
693,0.042997542620542,Low
694,0.02280924675952277,Low
695,0.023046246230023784,Low
696,0.02305685423585712,Low
697,0.023155779406692657,Low
698,0.03287727944055993,Low
699,0.03075446731428199,Low
700,0.029881125544096082,Low
701,0.03104873452156804,Low
702,0.028706472811991422,Low
703,0.02564659974687762,Low
704,0.0352916905183126,Low
705,0.028497825206891418,Low
706,0.03521662468324116,Low
707,0.0340980806624797,Low
708,0.022435127297746226,Low
709,0.026175191227680916,Low
710,0.03209265627008237,Low
711,0.025784374741227183,Low
712,0.02646543479927987,Low
713,0.03130707624613942,Low
714,0.0359986953007936,Low
715,0.03090161807758606,Low
716,0.03063964271752261,Low
717,0.033840695352252766,Low
718,0.038484973695455636,Low
719,0.03253571546355056,Low
720,0.02869742414079303,Low
721,0.035631144950804376,Low
722,0.030872464961554366,Low
723,0.031132742418630906,Low
724,0.02644950098385814,Low
725,0.029400270144966573,Low
726,0.03063964271752261,Low
727,0.03133780008097974,Low
728,0.034664760741530985,Low
729,0.018547631237833595,Low
730,0.03479175076239398,Low
731,0.032273051974211785,Low
732,0.021845733618126518,Low
733,0.03613206940235019,Low
734,0.025393833659125318,Low
735,0.02844460727924316,Low
736,0.021500393234503878,Low
737,0.04529317234156773,Low
738,0.035631235592923506,Low
739,0.02931074067651519,Low
740,0.02335298404684175,Low
741,0.03189248253685569,Low
742,0.03393858178771259,Low
743,0.02205151061039926,Low
744,0.03523586106338762,Low
745,0.02615640725333485,Low
746,0.021627251590910602,Low
747,0.024157750067320412,Low
748,0.029263911209444347,Low
749,0.03729369272283713,Low
750,0.03233205210717583,Low
751,0.024790349719767388,Low
752,0.02693424206446025,Low
753,0.029003685214642482,Low
754,0.033379276305221785,Low
755,0.028605100875380412,Low
756,0.020100480398605736,Low
757,0.0331794349965234,Low
758,0.025052223944489426,Low
759,0.021803284056790075,Low
760,0.023625992376568962,Low
761,0.032842671795384325,Low
762,0.033720356130346074,Low
763,0.033627338640409093,Low
764,0.029070900266050265,Low
765,0.037663469061110934,Low
766,0.03614248787646122,Low
767,0.04257459202863046,Low
768,0.032451543682534244,Low
769,0.03259149032966854,Low
770,0.037232763875758655,Low
771,0.02613365046444227,Low
772,0.03803720804707584,Low
773,0.03113433593422963,Low
774,0.038099847752865526,Low
775,0.035175357962771533,Low
776,0.03290297083678223,Low
777,0.03176579173900122,Low
778,0.028834842446797234,Low
779,0.03778794470599684,Low
780,0.026658695357485895,Low
781,0.03873170447183721,Low
782,0.027020963533932695,Low
783,0.03541574870324294,Low
784,0.03496414911796082,Low
785,0.036721273007578006,Low
786,0.044558355230885825,Low
787,0.024151110457688727,Low
788,0.032838823936457394,Low
789,0.0336401461842823,Low
790,0.027251401176791,Low
791,0.02711681993281813,Low
792,0.03452123644598543,Low
793,0.03864694248766002,Low
794,0.03348376868648236,Low
795,0.031037699160030206,Low
796,0.042767920281811,Low
797,0.039209417741505596,Low
798,0.03387959117411457,Low
799,0.031971602306554124,Low
800,0.026263476633082684,Low
801,0.02980516741102472,Low
802,0.03376566438297231,Low
803,0.043172504090564404,Low
804,0.04004597696300629,Low
805,0.037632221919723666,Low
806,0.04156181119907802,Low
807,0.042767920281811,Low
808,0.031415748832585286,Low
809,0.04229368859660579,Low
810,0.04594440119707657,Low
811,0.03645827501293581,Low
812,0.0369410223803973,Low
813,0.03445816566483693,Low
814,0.04541765744858951,Low
815,0.030864502053061845,Low
816,0.029218949790674978,Low
817,0.036794690541410005,Low
818,0.03899823365607151,Low
819,0.030466035114539113,Low
820,0.03751772914032936,Low
821,0.04749181309204628,Low
822,0.03380041248920828,Low
823,0.0380449039041226,Low
824,0.04291033347308484,Low
825,0.03475814083990573,Low
826,0.0374518464895044,Low
827,0.035497644288121674,Low
828,0.02841999222166356,Low
829,0.024762191198399175,Low
830,0.04221293317655106,Low
831,0.036475178457734216,Low
832,0.03833219632524425,Low
833,0.03466565927938434,Low
834,0.03990874616773029,Low
835,0.02465060517412967,Low
836,0.025615338712112745,Low
837,0.03227911055709583,Low
838,0.024421353646582815,Low
839,0.03309946214981811,Low
840,0.04347294737813005,Low
841,0.04888636544445665,Low
842,0.039641724335396686,Low
843,0.036722895108908866,Low
844,0.035553547985875796,Low
845,0.02848129400635751,Low
846,0.025229053570093255,Low
847,0.039001158696925636,Low
848,0.04365185303444696,Low
849,0.03460586876867694,Low
850,0.03742833127244879,Low
851,0.026995369510341052,Low
852,0.029740812856594193,Low
853,0.0364987749833052,Low
854,0.028625268892317864,Low
855,0.029363952886165518,Low
856,0.041992763508641964,Low
857,0.04112398905729469,Low
858,0.026704845264958973,Low
859,0.03929101640224924,Low
860,0.04097312555821813,Low
861,0.0380957644816198,Low
862,0.03929101640224924,Low
863,0.029357546523509095,Low
864,0.045197561822263914,Low
865,0.03766245316198999,Low
866,0.03367027011530357,Low
867,0.038081601841271996,Low
868,0.03861142357120101,Low
869,0.03978765150921899,Low
870,0.036972503842900926,Low
871,0.026472447352136524,Low
872,0.03421994837524317,Low
873,0.03421994837524317,Low
874,0.028289717658904222,Low
875,0.04668463739898254,Low
876,0.038175614274419574,Low
877,0.03488122083414824,Low
878,0.04284795959994324,Low
879,0.028369747013103266,Low
880,0.028177593285156885,Low
881,0.04335293141732795,Low
882,0.028963687418552722,Low
883,0.0427310124643097,Low
884,0.0400458147242397,Low
885,0.03232874154791046,Low
886,0.03199618363199633,Low
887,0.03738602557807157,Low
888,0.03372234348819664,Low
889,0.03945979648421298,Low
890,0.04738360553553234,Low
891,0.02578745410097414,Low
892,0.03902073872839949,Low
893,0.030514201512692112,Low
894,0.05458273880541748,Low
895,0.043310059505256196,Low
896,0.04088453280335454,Low
897,0.03092719787354182,Low
898,0.036901687474140785,Low
899,0.04260695638544953,Low
900,0.03693732501330212,Low
901,0.03223430559740048,Low
902,0.03244493354768622,Low
903,0.029244795634918816,Low
904,0.03675124655828927,Low
905,0.03259062325474524,Low
906,0.042718628471634955,Low
907,0.03496611544883269,Low
908,0.027298164798777447,Low
909,0.034715847301898306,Low
910,0.030585553038370794,Low
911,0.026328845945855522,Low
912,0.03589847962440957,Low
913,0.04222735854688627,Low
914,0.045429399435701866,Low
915,0.03190193979852773,Low
916,0.02811209335103451,Low
917,0.03416291857644557,Low
918,0.0469537396534472,Low
919,0.026355496090197727,Low
920,0.03633880586594078,Low
921,0.042904550076102,Low
922,0.029340478581355543,Low
923,0.023402227083212823,Low
924,0.03602990625916325,Low
925,0.03958723118330165,Low
926,0.04224391998489895,Low
927,0.037917691727030946,Low
928,0.02894773829760455,Low
929,0.029366011956283078,Low
930,0.02601731978915472,Low
931,0.03866648238048245,Low
932,0.041008656677822546,Low
933,0.027181211854687706,Low
934,0.038050021516120094,Low
935,0.03250390834949124,Low
936,0.029062271524313933,Low
937,0.03058622617212686,Low
938,0.034824736988267886,Low
939,0.03216909374388944,Low
940,0.027877608504015796,Low
941,0.03544897062303667,Low
942,0.02542921258610658,Low
943,0.02588258677841426,Low
944,0.02738860256172101,Low
945,0.02588258677841426,Low
946,0.034831953192752015,Low
947,0.033497253351342966,Low
948,0.02193010109521325,Low
949,0.03783043191021673,Low
950,0.03391026714060794,Low
951,0.032199395650906994,Low
952,0.03825538817439685,Low
953,0.03344942915786886,Low
954,0.03676439023925095,Low
955,0.02434593413254723,Low
956,0.036890062481436704,Low
957,0.0396153895180581,Low
958,0.025631366294274812,Low
959,0.026178313120472068,Low
960,0.03313233469352657,Low
961,0.03429072916927718,Low
962,0.03313622750815373,Low
963,0.030853692205344018,Low
964,0.024376206502317244,Low
965,0.033848272248781314,Low
966,0.0396153895180581,Low
967,0.04099800823116816,Low
968,0.033848272248781314,Low
969,0.03085546268227156,Low
970,0.043685029006085646,Low
971,0.03239528059444348,Low
972,0.042999484960919154,Low
973,0.03593608419770117,Low
974,0.038117827337396985,Low
975,0.03254574135486833,Low
976,0.05037651735797045,Low
977,0.028147316976716744,Low
978,0.03755503157963716,Low
979,0.03620816369102982,Low
980,0.038723114505683096,Low
981,0.04792699545672082,Low
982,0.03593903126429879,Low
983,0.04231123805828808,Low
984,0.03617288116158198,Low
985,0.03714004283395604,Low
986,0.0313920619579769,Low
987,0.03714004283395604,Low
988,0.02896091904326276,Low
989,0.04189653413563289,Low
990,0.03789501805832555,Low
991,0.026569065794941,Low
992,0.03816952967542344,Low
993,0.03257929800003712,Low
994,0.03750726529965133,Low
995,0.033940845423156285,Low
996,0.041983901241743914,Low
997,0.03922516711056799,Low
